company,job,location,job_keyword,job_type,qry_company,list_id
Expedia,Principal Applied Researcher,"Bellevue, WA 98004 (Downtown area)",data scientist,data_science,Expedia,f1000_316
Expedia,"Senior Data Scientist, Customer Insights","Bellevue, WA 98004 (Downtown area)",data scientist,data_science,Expedia,f1000_316
Expedia,Senior Software Research Engineer,"Chicago, IL 60661 (Near West Side area)",data scientist,data_science,Expedia,f1000_316
Expedia,Software Development Engineer I,"Bellevue, WA 98004 (Downtown area)",data scientist,data_science,Expedia,f1000_316
Expedia,"Senior Director, Data Science","Bellevue, WA 98004 (Downtown area)",data scientist,data_science,Expedia,f1000_316
Expedia,"Product Manager, Data and Automation","Bellevue, WA 98004 (Downtown area)",machine learning,data_science,Expedia,f1000_316
Expedia,Principal Applied Researcher,"Bellevue, WA 98004 (Downtown area)",machine learning,data_science,Expedia,f1000_316
Expedia,Senior Product Owner,"Bellevue, WA 98004 (Downtown area)",machine learning,data_science,Expedia,f1000_316
Expedia,"Senior Technical Product Manager, Data Science","Bellevue, WA 98004 (Downtown area)",machine learning,data_science,Expedia,f1000_316
Expedia,Principal TPM,"Bellevue, WA 98004 (Downtown area)",machine learning,data_science,Expedia,f1000_316
Expedia,Senior Software Research Engineer,"Chicago, IL 60661 (Near West Side area)",machine learning,data_science,Expedia,f1000_316
Expedia,Software Development Engineer I,"Bellevue, WA 98004 (Downtown area)",machine learning,data_science,Expedia,f1000_316
Expedia,Senior Data Engineer,"Bellevue, WA 98004 (Downtown area)",machine learning,data_science,Expedia,f1000_316
Expedia,UX Designer III,"Bellevue, WA 98004 (Downtown area)",machine learning,data_science,Expedia,f1000_316
Boston Scientific Corporation,Senior Research Scientist,"Arden Hills, MN 55112",data scientist,data_science,Boston Scientific,f1000_326
Boston Scientific Corporation,Senior Clinical Scientist - Neuromodulation,"Valencia, CA 91355",data scientist,data_science,Boston Scientific,f1000_326
Boston Scientific Corporation,Drug Delivery R&D Engineer II,"Maple Grove, MN 55311",data scientist,data_science,Boston Scientific,f1000_326
The Boston Consulting Group,Analyst - Geo Analytics,"Chicago, IL 60654 (Loop area)",data scientist,data_science,Boston Scientific,f1000_326
Boston Children's Hospital,Bioinformatian II,"Boston, MA",data scientist,data_science,Boston Scientific,f1000_326
The Boston Consulting Group,Analyst - Optimization,"Chicago, IL 60654 (Loop area)",data scientist,data_science,Boston Scientific,f1000_326
The Boston Consulting Group,Analyst - Automation & Programming,"Chicago, IL 60654 (Loop area)",data scientist,data_science,Boston Scientific,f1000_326
The Boston Consulting Group,Lead Analyst - Predictive,"Los Angeles, CA",data scientist,data_science,Boston Scientific,f1000_326
The Boston Consulting Group,Lead Analyst - Optimization,"Los Angeles, CA",data scientist,data_science,Boston Scientific,f1000_326
Boston Scientific Corporation,Sr Software Engineer - Vision Systems,"Maple Grove, MN 55311",machine learning,data_science,Boston Scientific,f1000_326
The Boston Consulting Group,"Analytics Expert, Team Manager - Predictive","Chicago, IL 60654 (Loop area)",machine learning,data_science,Boston Scientific,f1000_326
The Boston Consulting Group,"Analytics Expert, Team Manager - Automation & Programming","Boston, MA 02109 (Central area)",machine learning,data_science,Boston Scientific,f1000_326
The Boston Consulting Group,Lead Analyst - Predictive,"Los Angeles, CA",machine learning,data_science,Boston Scientific,f1000_326
Genworth,Workforce Data Analyst,"Richmond, VA",machine learning,data_science,Genworth Financial,f1000_328
Crown Health Care Laundry Services,"Production Operator - Columbia, MS","Columbia, MS",machine learning,data_science,Crown,f1000_332
Crown Health Care Laundry Services,"2nd Shift Production Operator - Bishopville, SC","Bishopville, SC",machine learning,data_science,Crown,f1000_332
FIS Global,Data and Reporting Analyst,Remote,data scientist,data_science,Global Partners,f1000_333
Oxford Global Resources,BI Operational Data Analyst,"Beverly, MA 01915",data scientist,data_science,Global Partners,f1000_333
Oxford Global Resources,Senior Business Intelligence Operational Data Analyst,"Beverly, MA 01915",data scientist,data_science,Global Partners,f1000_333
Global Atlantic Financial Group,"Data Scientist, Risk Associate","New York, NY",data scientist,data_science,Global Partners,f1000_333
"Berry Global, Inc",Senior Development Scientist,"Lewisburg, TN",data scientist,data_science,Global Partners,f1000_333
CDK Global,Analytics Implementation Engineer,"Seattle, WA 98104 (First Hill area)",data scientist,data_science,Global Partners,f1000_333
CDK Global,Learning Consultant II,"Hoffman Estates, IL 60169",data scientist,data_science,Global Partners,f1000_333
CDK Global,Dealer Performance Mgmt Consultant II,"Austin, TX 78730",data scientist,data_science,Global Partners,f1000_333
CDK Global,Business Intelligence Consultant - Digital Marketing/Web Analytics,"Detroit, MI 48226 (Downtown area)",data scientist,data_science,Global Partners,f1000_333
FCB Global,Data Scientist,"New York, NY",machine learning,data_science,Global Partners,f1000_333
Zeta Global,Data Analyst,"San Francisco, CA",machine learning,data_science,Global Partners,f1000_333
SpikeIT Global Solutions,Solution Architect,"Milwaukee, WI",machine learning,data_science,Global Partners,f1000_333
SpikeIT Global Solutions,Solution Architect with Application Background,"Milwaukee, WI",machine learning,data_science,Global Partners,f1000_333
FIS Global,Decision Scientist/Statistician- Intern,"Saint Petersburg, FL",machine learning,data_science,Global Partners,f1000_333
Castle Global,People Operations Associate,"San Francisco, CA",machine learning,data_science,Global Partners,f1000_333
Global Atlantic Financial Group,"Data Scientist, Risk Associate","New York, NY",machine learning,data_science,Global Partners,f1000_333
Blume Global,BI Architect,"Pleasanton, CA",machine learning,data_science,Global Partners,f1000_333
Zeta Global,Corporate Development Analyst - M&A,"Los Angeles, CA",machine learning,data_science,Global Partners,f1000_333
"Navistar, Inc.",Plumber/Steamfitter,"Melrose Park, IL 60160",machine learning,data_science,Navistar,f1000_336
DICK'S Sporting Goods,Data Engineer (PT18),"Coraopolis, PA 15108",data scientist,data_science,Dick's Sporting Goods,f1000_339
DICK'S Sporting Goods,Data Scientist - Labor Planning & Analytics,"Coraopolis, PA 15108",data scientist,data_science,Dick's Sporting Goods,f1000_339
DICK'S Sporting Goods,Senior Data Engineer (PT18),"Coraopolis, PA 15108",data scientist,data_science,Dick's Sporting Goods,f1000_339
DICK'S Sporting Goods,Data Engineer (PT18),"Coraopolis, PA 15108",machine learning,data_science,Dick's Sporting Goods,f1000_339
DICK'S Sporting Goods,Data Scientist - Labor Planning & Analytics,"Coraopolis, PA 15108",machine learning,data_science,Dick's Sporting Goods,f1000_339
DICK'S Sporting Goods,Senior Data Engineer (PT18),"Coraopolis, PA 15108",machine learning,data_science,Dick's Sporting Goods,f1000_339
Anadarko Petroleum Corporation,Sr Reservoir Engineer – DB Analytics & Data Science,"Midland, TX 79705",data scientist,data_science,Anadarko Petroleum,f1000_343
"Foot Locker, Inc.",SR DATA SCIENTIST,"New York, NY",data scientist,data_science,Foot Locker,f1000_347
"Foot Locker, Inc.",PRINCIPAL DATA SCIENTIST,"Bradenton, FL",data scientist,data_science,Foot Locker,f1000_347
"Foot Locker, Inc.",DIRECTOR - DATA SCIENCE,"Bradenton, FL",data scientist,data_science,Foot Locker,f1000_347
"Foot Locker, Inc.",SR. DATA PLATFORM ENGINEER,"Bradenton, FL",data scientist,data_science,Foot Locker,f1000_347
"Foot Locker, Inc.",SR DATA SCIENTIST,"New York, NY",machine learning,data_science,Foot Locker,f1000_347
"Foot Locker, Inc.",PRINCIPAL DATA SCIENTIST,"Bradenton, FL",machine learning,data_science,Foot Locker,f1000_347
"Foot Locker, Inc.",SENIOR DATA ANALYST (CUSTOMER EXPERIENCE AND BUSINESS OPTIMIZATION),"Bradenton, FL",machine learning,data_science,Foot Locker,f1000_347
"Foot Locker, Inc.",DIRECTOR - DATA SCIENCE,"Bradenton, FL",machine learning,data_science,Foot Locker,f1000_347
SpartanNash,"Data Scientist, Supply Chain","Grand Rapids, MI 49548",data scientist,data_science,SpartanNash,f1000_349
Zimmer Biomet,Sales Suppot Senior Representative,"Westminster, CO",machine learning,data_science,Zimmer Biomet,f1000_351
Zimmer Biomet,Sales Support Senior Representative,"Westminster, CO",machine learning,data_science,Zimmer Biomet,f1000_351
Charles Schwab,Managing Director of Experimentation,"Austin, TX 73344",data scientist,data_science,Charles Schwab,f1000_356
Charles Schwab,Quantitative Analyst/Senior Quantitative Analyst,"Chicago, IL 60601 (Loop area)",machine learning,data_science,Charles Schwab,f1000_356
Charles Schwab,"Director, Model Validation","Lone Tree, CO 80124",machine learning,data_science,Charles Schwab,f1000_356
Charles Schwab,Big Data - Solution Architect,"Westlake, TX 76262",machine learning,data_science,Charles Schwab,f1000_356
Charles Schwab,"Product Owner, Digital Messaging – Digital Services","Austin, TX 73344",machine learning,data_science,Charles Schwab,f1000_356
Charles Schwab,Managing Director,"Austin, TX 73344",machine learning,data_science,Charles Schwab,f1000_356
Charles Schwab,"Managing Director, Data Science","Austin, TX 73344",machine learning,data_science,Charles Schwab,f1000_356
Charles Schwab,"Sr. Manager- Strategy & Transformation, Operations","San Francisco, CA 94102 (Downtown area)",machine learning,data_science,Charles Schwab,f1000_356
Charles Schwab,"Director- Strategy & Transformation, Operations","Lone Tree, CO 80124",machine learning,data_science,Charles Schwab,f1000_356
Harris Corporation,Lead Image Science Engineer,"Herndon, VA 20171",data scientist,data_science,Harris,f1000_362
Harris Corporation,"Sr Scientist, Systems Engineer - Open Systems","Palm Bay, FL 32905",data scientist,data_science,Harris,f1000_362
Harris Corporation,Radar Signal Processing Systems Engineer – Scientist,"Palm Bay, FL 32905",data scientist,data_science,Harris,f1000_362
Harris Corporation,Radar Signal Processing Systems Engineer – Senior Scientist (TS/SCI),"Palm Bay, FL 32905",data scientist,data_science,Harris,f1000_362
Harris Corporation,"Director, Business Developmnt","Colorado Springs, CO 80910 (Southeast Colorado Springs area)",data scientist,data_science,Harris,f1000_362
Harris Teeter,Sanitation Operator,"High Point, NC",machine learning,data_science,Harris,f1000_362
Harris Health System,Learning & Development Education Specialist - Ben Taub Hospital,"Houston, TX 77054 (Medical area)",machine learning,data_science,Harris,f1000_362
Harris Corporation,Lead Data Strategist,"Newport News, VA",machine learning,data_science,Harris,f1000_362
PPL Corporation,Associate/Intermediate/Senior Data Technologist,"Washington, DC",data scientist,data_science,PPL,f1000_364
PPL Corporation,Senior Data Scientist/Lead Data Scientist,"Washington, DC",data scientist,data_science,PPL,f1000_364
PPL Corporation,Manager- Information Management,"Washington, DC",data scientist,data_science,PPL,f1000_364
PPL Corporation,Director- Cyber Security & Information Management,"Washington, DC",data scientist,data_science,PPL,f1000_364
PPL Corporation,Intern - Data Analytics (Summer 2019),"Allentown, PA",machine learning,data_science,PPL,f1000_364
PPL Corporation,Lead Integrator,"Washington, DC",machine learning,data_science,PPL,f1000_364
PPL Corporation,Intern- Information Technology (Summer 2019),"Allentown, PA 18101",machine learning,data_science,PPL,f1000_364
PPL Corporation,Associate/Intermediate/Senior Integrator,"Washington, DC",machine learning,data_science,PPL,f1000_364
PPL Corporation,Senior Data Scientist/Lead Data Scientist,"Washington, DC",machine learning,data_science,PPL,f1000_364
PPL Corporation,Director- Cyber Security & Information Management,"Washington, DC",machine learning,data_science,PPL,f1000_364
Quest Diagnostics,Trainee Medical Technologist (Clinical Toxicology),"Chantilly, VA 20151",data scientist,data_science,Quest Diagnostics,f1000_365
Sonora Quest Laboratories,Medical Laboratory Scientist I,"Tucson, AZ",data scientist,data_science,Quest Diagnostics,f1000_365
Quest Diagnostics,Scientist Certifying-Negative,"Norristown, PA",data scientist,data_science,Quest Diagnostics,f1000_365
Quest Diagnostics,Trainee Medical Technologist,"Cleveland, OH",data scientist,data_science,Quest Diagnostics,f1000_365
Quest Diagnostics,Science,"Cleveland, OH",data scientist,data_science,Quest Diagnostics,f1000_365
Quest Diagnostics,Staff Scientist,"San Juan Capistrano, CA 92675",data scientist,data_science,Quest Diagnostics,f1000_365
Quest Diagnostics,Senior Data Scientist Manager,"Secaucus, NJ 07094",data scientist,data_science,Quest Diagnostics,f1000_365
Quest Diagnostics,Lab I Assoc,"Seattle, WA 98134 (Industrial Complex area)",data scientist,data_science,Quest Diagnostics,f1000_365
Quest Diagnostics- California,Clinical Laboratory Scientist I (FT),"Goleta, CA",data scientist,data_science,Quest Diagnostics,f1000_365
Quest Industrial,Mechanical Engineer,"Monroe, WI 53566",machine learning,data_science,Quest Diagnostics,f1000_365
Quest Industrial,Electrical Pneumatic Technician,"Monroe, WI 53566",machine learning,data_science,Quest Diagnostics,f1000_365
Quest Industrial,Project Manager,"Monroe, WI 53566",machine learning,data_science,Quest Diagnostics,f1000_365
Quest Diagnostics,Senior Data Scientist Manager,"Secaucus, NJ 07094",machine learning,data_science,Quest Diagnostics,f1000_365
"Williams-Sonoma, Inc.","Data Scientist, Digital","San Francisco, CA 94133 (Russian Hill area)",data scientist,data_science,Williams,f1000_366
"Williams-Sonoma, Inc.",Sr. Data Scientist,"San Francisco, CA 94111 (Financial District area)",data scientist,data_science,Williams,f1000_366
"Williams-Sonoma, Inc.","Data Scientist, Supply Chain","San Francisco, CA 94133 (Russian Hill area)",data scientist,data_science,Williams,f1000_366
